Date, Open, High, Low, Close, Volume
05/12/06, 0.22, 0.24, 0.21, 0.24, 62500
05/11/06, 0.21, 0.22, 0.19, 0.21, 125000
05/10/06, 0.28, 0.28, 0.18, 0.19, 387065
05/09/06, 0.271, 0.30, 0.271, 0.28, 7250
05/05/06, 0.28, 0.30, 0.271, 0.30, 21500
05/03/06, 0.29, 0.29, 0.29, 0.29, 3500
05/02/06, 0.28, 0.29, 0.28, 0.29, 16000
04/26/06, 0.30, 0.31, 0.29, 0.31, 16500
04/24/06, 0.31, 0.31, 0.31, 0.31, 5000
04/21/06, 0.291, 0.291, 0.29, 0.29, 7500
04/17/06, 0.31, 0.31, 0.30, 0.31, 20465
04/13/06, 0.30, 0.30, 0.30, 0.30, 5000
04/11/06, 0.34, 0.34, 0.30, 0.30, 67500
04/10/06, 0.32, 0.32, 0.32, 0.32, 39200
04/07/06, 0.31, 0.31, 0.31, 0.31, 8000
04/05/06, 0.30, 0.32, 0.29, 0.31, 141300
04/04/06, 0.30, 0.30, 0.29, 0.30, 145000
04/03/06, 0.31, 0.31, 0.30, 0.30, 18200
03/31/06, 0.31, 0.33, 0.31, 0.32, 3250
03/30/06, 0.32, 0.32, 0.31, 0.31, 200000
03/29/06, 0.30, 0.31, 0.30, 0.30, 108500
03/28/06, 0.29, 0.29, 0.29, 0.29, 20500
03/27/06, 0.28, 0.30, 0.27, 0.30, 117450
03/24/06, 0.27, 0.28, 0.27, 0.28, 28000
03/23/06, 0.27, 0.28, 0.26, 0.26, 65000
03/22/06, 0.26, 0.27, 0.26, 0.27, 70000
03/21/06, 0.28, 0.28, 0.28, 0.28, 700
03/17/06, 0.26, 0.26, 0.26, 0.26, 10000
03/16/06, 0.28, 0.28, 0.28, 0.28, 6500
03/10/06, 0.27, 0.28, 0.25, 0.28, 42000
03/08/06, 0.27, 0.27, 0.27, 0.27, 10000
03/06/06, 0.27, 0.27, 0.265, 0.27, 37000
03/03/06, 0.29, 0.29, 0.265, 0.27, 10800
03/01/06, 0.28, 0.29, 0.265, 0.27, 15500
02/28/06, 0.28, 0.28, 0.28, 0.28, 5000
02/27/06, 0.265, 0.28, 0.265, 0.28, 111500
02/24/06, 0.33, 0.33, 0.255, 0.27, 429000
02/23/06, 0.34, 0.34, 0.33, 0.33, 116000
02/22/06, 0.34, 0.34, 0.34, 0.34, 83500
02/21/06, 0.34, 0.34, 0.34, 0.34, 107000
02/17/06, 0.30, 0.35, 0.30, 0.34, 432645
02/15/06, 0.32, 0.32, 0.32, 0.32, 5000
02/13/06, 0.30, 0.32, 0.30, 0.30, 78000
02/10/06, 0.27, 0.30, 0.27, 0.30, 45500
02/09/06, 0.29, 0.30, 0.29, 0.29, 89000
02/08/06, 0.30, 0.30, 0.30, 0.30, 71000
02/06/06, 0.31, 0.31, 0.31, 0.31, 14500
02/03/06, 0.30, 0.30, 0.30, 0.30, 161500
02/01/06, 0.30, 0.30, 0.275, 0.275, 32500
01/31/06, 0.30, 0.30, 0.30, 0.30, 59500
01/27/06, 0.30, 0.30, 0.30, 0.30, 1500
01/26/06, 0.30, 0.30, 0.30, 0.30, 8000
01/25/06, 0.30, 0.30, 0.23, 0.23, 37500
01/24/06, 0.34, 0.34, 0.34, 0.34, 10000
01/23/06, 0.30, 0.30, 0.30, 0.30, 5000
01/17/06, 0.30, 0.30, 0.30, 0.30, 7500
01/13/06, 0.29, 0.30, 0.28, 0.28, 59765
01/11/06, 0.28, 0.30, 0.28, 0.30, 31200
01/09/06, 0.30, 0.30, 0.30, 0.30, 6600
01/06/06, 0.27, 0.27, 0.27, 0.27, 40000
01/05/06, 0.30, 0.30, 0.27, 0.27, 46500
01/03/06, 0.31, 0.31, 0.30, 0.30, 30000
12/30/05, 0.32, 0.32, 0.32, 0.32, 2000
12/29/05, 0.30, 0.30, 0.30, 0.30, 63500
12/28/05, 0.29, 0.29, 0.29, 0.29, 5000
12/27/05, 0.285, 0.285, 0.28, 0.28, 74500
12/23/05, 0.285, 0.285, 0.24, 0.28, 77500
12/22/05, 0.285, 0.285, 0.285, 0.285, 2000
12/21/05, 0.26, 0.26, 0.25, 0.25, 24000
12/20/05, 0.25, 0.285, 0.25, 0.28, 69000
12/16/05, 0.27, 0.27, 0.27, 0.27, 10000
12/15/05, 0.27, 0.27, 0.27, 0.27, 16500
12/12/05, 0.24, 0.27, 0.24, 0.27, 13500
12/09/05, 0.26, 0.26, 0.26, 0.26, 5000
12/08/05, 0.24, 0.24, 0.24, 0.24, 2500
12/06/05, 0.28, 0.28, 0.28, 0.28, 5000
12/05/05, 0.27, 0.27, 0.241, 0.25, 69900
12/02/05, 0.27, 0.27, 0.26, 0.27, 19000
12/01/05, 0.27, 0.27, 0.265, 0.27, 51000
11/29/05, 0.30, 0.30, 0.26, 0.28, 242900
11/28/05, 0.30, 0.30, 0.30, 0.30, 37500
11/25/05, 0.29, 0.30, 0.28, 0.29, 250000
11/23/05, 0.30, 0.30, 0.28, 0.28, 172000
11/22/05, 0.35, 0.35, 0.30, 0.30, 20000
11/21/05, 0.30, 0.35, 0.30, 0.35, 26100
11/11/05, 0.30, 0.30, 0.30, 0.30, 16000
11/09/05, 0.30, 0.30, 0.30, 0.30, 10000
11/02/05, 0.23, 0.23, 0.23, 0.23, 6500
10/31/05, 0.30, 0.30, 0.30, 0.30, 10000
10/27/05, 0.30, 0.30, 0.30, 0.30, 500
10/26/05, 0.34, 0.34, 0.34, 0.34, 5000
10/25/05, 0.30, 0.34, 0.30, 0.34, 25000
10/19/05, 0.27, 0.27, 0.26, 0.26, 13000
10/11/05, 0.30, 0.30, 0.30, 0.30, 5000
10/10/05, 0.30, 0.30, 0.30, 0.30, 30000
10/07/05, 0.32, 0.32, 0.32, 0.32, 5000
10/04/05, 0.30, 0.30, 0.30, 0.30, 12500
09/30/05, 0.30, 0.30, 0.30, 0.30, 14600
09/29/05, 0.33, 0.33, 0.28, 0.28, 21100
09/28/05, 0.33, 0.33, 0.33, 0.33, 1000
09/13/05, 0.32, 0.32, 0.32, 0.32, 1500
09/12/05, 0.35, 0.35, 0.32, 0.32, 160000
09/07/05, 0.30, 0.30, 0.30, 0.30, 12500
09/01/05, 0.30, 0.30, 0.30, 0.30, 15000
08/31/05, 0.30, 0.30, 0.30, 0.30, 15000
08/30/05, 0.30, 0.30, 0.30, 0.30, 1000
08/26/05, 0.30, 0.30, 0.30, 0.30, 15000
08/25/05, 0.40, 0.40, 0.35, 0.35, 15000
08/23/05, 0.38, 0.38, 0.38, 0.38, 500000
08/22/05, 0.38, 0.38, 0.38, 0.38, 500
08/18/05, 0.37, 0.37, 0.37, 0.37, 130000
08/15/05, 0.37, 0.37, 0.37, 0.37, 15000
08/10/05, 0.35, 0.35, 0.35, 0.35, 50000
08/09/05, 0.35, 0.35, 0.35, 0.35, 142000
08/08/05, 0.30, 0.30, 0.30, 0.30, 145000
08/04/05, 0.33, 0.33, 0.33, 0.33, 500
08/01/05, 0.35, 0.35, 0.32, 0.35, 176000
07/29/05, 0.30, 0.30, 0.30, 0.30, 2200
07/28/05, 0.33, 0.33, 0.33, 0.33, 311200
07/26/05, 0.26, 0.35, 0.26, 0.335, 205200
07/25/05, 0.22, 0.28, 0.22, 0.26, 67700
07/22/05, 0.20, 0.20, 0.20, 0.20, 10000
07/21/05, 0.198, 0.20, 0.198, 0.20, 22000
07/20/05, 0.18, 0.18, 0.18, 0.18, 5000
07/18/05, 0.15, 0.15, 0.15, 0.15, 50000
07/13/05, 0.17, 0.17, 0.15, 0.16, 48500
07/12/05, 0.21, 0.23, 0.17, 0.17, 61400
07/11/05, 0.24, 0.24, 0.21, 0.21, 126000
07/05/05, 0.24, 0.25, 0.24, 0.25, 7400
06/20/05, 0.27, 0.27, 0.26, 0.26, 20000
06/17/05, 0.30, 0.30, 0.27, 0.27, 30000
06/16/05, 0.30, 0.31, 0.30, 0.31, 6100
06/15/05, 0.32, 0.33, 0.29, 0.29, 115500
06/14/05, 0.38, 0.38, 0.36, 0.37, 45000
06/13/05, 0.38, 0.38, 0.38, 0.38, 600
06/10/05, 0.40, 0.40, 0.40, 0.40, 7500
06/08/05, 0.45, 0.45, 0.45, 0.45, 5000
06/03/05, 0.45, 0.45, 0.45, 0.45, 750
05/25/05, 0.50, 0.50, 0.50, 0.50, 6000
05/24/05, 0.50, 0.50, 0.50, 0.50, 16300
05/23/05, 0.45, 0.45, 0.45, 0.45, 5000
05/20/05, 0.40, 0.40, 0.40, 0.40, 5000
05/19/05, 0.40, 0.40, 0.40, 0.40, 15000
05/06/05, 0.45, 0.45, 0.45, 0.45, 3500
05/05/05, 0.38, 0.40, 0.38, 0.40, 10500
05/04/05, 0.40, 0.40, 0.35, 0.35, 18500
05/03/05, 0.40, 0.40, 0.40, 0.40, 3500
05/02/05, 0.51, 0.51, 0.51, 0.51, 50000
04/28/05, 0.51, 0.51, 0.45, 0.45, 7500
04/26/05, 0.52, 0.52, 0.52, 0.52, 5000
04/25/05, 0.47, 0.47, 0.47, 0.47, 5000
04/21/05, 0.52, 0.52, 0.52, 0.52, 133
04/19/05, 0.47, 0.47, 0.47, 0.47, 133
04/18/05, 0.52, 0.52, 0.51, 0.52, 14500
04/14/05, 0.45, 0.45, 0.45, 0.45, 450
04/06/05, 0.52, 0.52, 0.51, 0.51, 5000
04/04/05, 0.53, 0.53, 0.52, 0.52, 1200
03/21/05, 0.45, 0.54, 0.45, 0.54, 57000
03/16/05, 0.43, 0.43, 0.43, 0.43, 5000
03/14/05, 0.44, 0.44, 0.44, 0.44, 5000
03/08/05, 0.37, 0.37, 0.37, 0.37, 5000
03/03/05, 0.52, 0.52, 0.36, 0.36, 62700
02/28/05, 0.52, 0.52, 0.52, 0.52, 500
02/25/05, 0.52, 0.52, 0.52, 0.52, 2000
02/17/05, 0.52, 0.52, 0.52, 0.52, 500
02/15/05, 0.59, 0.59, 0.59, 0.59, 2500
02/10/05, 0.59, 0.59, 0.59, 0.59, 500
02/01/05, 0.59, 0.59, 0.59, 0.59, 5000
01/26/05, 0.59, 0.59, 0.59, 0.59, 350
01/25/05, 0.59, 0.59, 0.59, 0.59, 3000
01/24/05, 0.52, 0.52, 0.52, 0.52, 125
01/21/05, 0.52, 0.55, 0.52, 0.52, 10000
01/20/05, 0.52, 0.60, 0.52, 0.52, 1450
01/18/05, 0.63, 0.65, 0.55, 0.61, 33000
01/13/05, 0.63, 0.63, 0.63, 0.63, 1000
01/11/05, 0.63, 0.67, 0.63, 0.67, 196000
01/10/05, 0.63, 0.65, 0.63, 0.63, 5600
01/07/05, 0.70, 0.70, 0.70, 0.70, 1000
01/06/05, 0.70, 0.70, 0.70, 0.70, 1500
01/05/05, 0.70, 0.70, 0.70, 0.70, 500
01/04/05, 0.65, 0.65, 0.65, 0.65, 10000
12/30/04, 0.75, 0.75, 0.75, 0.75, 750
12/29/04, 0.55, 0.70, 0.55, 0.65, 56625
12/28/04, 0.45, 0.45, 0.45, 0.45, 240000
12/23/04, 0.68, 0.68, 0.67, 0.67, 191600
12/22/04, 0.65, 0.68, 0.50, 0.68, 182000
12/21/04, 0.50, 0.50, 0.50, 0.50, 10700
12/17/04, 0.55, 0.55, 0.55, 0.55, 3100
12/16/04, 0.55, 0.55, 0.55, 0.55, 1550
12/13/04, 0.60, 0.60, 0.55, 0.55, 10650
12/10/04, 0.62, 0.62, 0.60, 0.60, 7499.9998875
12/09/04, 0.63, 0.63, 0.60, 0.60, 243099.9963535
12/06/04, 0.60, 0.60, 0.57, 0.57, 999.999985
12/02/04, 0.64, 0.64, 0.64, 0.64, 499.9999925
12/01/04, 0.78, 0.78, 0.61, 0.64, 32249.99951625
11/30/04, 0.78, 0.78, 0.78, 0.78, 499.9999925
11/29/04, 0.79, 0.79, 0.79, 0.79, 4699.9999295
11/26/04, 0.67, 0.67, 0.67, 0.67, 499.9999925
11/22/04, 0.68, 0.76, 0.68, 0.76, 6734.999898975
11/19/04, 0.68, 0.68, 0.64, 0.64, 3099.9999535
11/17/04, 0.68, 0.68, 0.64, 0.64, 16499.9997525
11/05/04, 0.68, 0.73, 0.68, 0.73, 11499.9998275
11/03/04, 0.662, 0.69, 0.62, 0.62, 187459.9971881
11/02/04, 0.70, 0.72, 0.66, 0.72, 17499.9997375
11/01/04, 0.70, 0.77, 0.70, 0.77, 1999.99997
10/29/04, 0.70, 0.796, 0.70, 0.796, 1999.99997
10/27/04, 0.81, 0.81, 0.76, 0.76, 213499.9967975
10/26/04, 0.81, 0.81, 0.81, 0.81, 310999.995335
10/22/04, 0.75, 0.90, 0.75, 0.90, 42099.9993685
10/21/04, 0.79, 0.79, 0.72, 0.74, 13859.9997921
10/20/04, 0.68, 0.90, 0.68, 0.75, 52199.999217
10/18/04, 0.68, 0.68, 0.68, 0.68, 999.999985
10/15/04, 0.62, 0.62, 0.60, 0.61, 17499.9997375
10/13/04, 0.70, 0.70, 0.62, 0.70, 13499.9997975
09/27/04, 0.73, 0.73, 0.71, 0.71, 7499.9998875
09/21/04, 0.77, 0.77, 0.75, 0.75, 209999.99685
09/13/04, 0.72, 0.72, 0.72, 0.72, 2499.9999625
09/09/04, 0.72, 0.72, 0.72, 0.72, 499.9999925
09/03/04, 0.74, 0.75, 0.74, 0.75, 7999.99988
08/25/04, 0.74, 0.75, 0.74, 0.75, 7499.9998875
08/24/04, 0.78, 0.78, 0.77, 0.77, 20754.999688675
08/11/04, 0.80, 0.80, 0.80, 0.80, 5999.99991
08/09/04, 0.82, 0.82, 0.82, 0.82, 7999.99988
08/06/04, 0.84, 0.84, 0.84, 0.84, 16499.9997525
07/30/04, 0.82, 0.82, 0.82, 0.82, 3499.9999475
07/28/04, 0.84, 0.86, 0.80, 0.84, 13999.99979
07/27/04, 0.94, 0.94, 0.94, 0.94, 934.999985975
07/26/04, 0.80, 0.86, 0.80, 0.86, 12499.9998125
07/23/04, 0.76, 0.76, 0.76, 0.76, 7874.999881875
07/13/04, 0.78, 0.85, 0.78, 0.85, 204999.996925
07/12/04, 0.76, 0.76, 0.76, 0.76, 4999.999925
07/09/04, 0.76, 0.76, 0.76, 0.76, 7499.9998875
07/08/04, 0.80, 0.80, 0.80, 0.80, 24999.999625
07/02/04, 0.80, 0.80, 0.80, 0.80, 4999.999925
06/23/04, 0.93, 0.93, 0.85, 0.85, 4999.999925
06/22/04, 0.85, 0.85, 0.85, 0.85, 5999.99991
06/21/04, 0.85, 0.85, 0.85, 0.85, 449999.99325
06/16/04, 0.80, 0.80, 0.80, 0.80, 89999.99865
06/07/04, 0.80, 0.80, 0.80, 0.80, 9999.99985
05/26/04, 0.90, 0.90, 0.90, 0.90, 2199.999967
05/24/04, 0.95, 0.95, 0.90, 0.90, 22499.9996625
05/21/04, 0.95, 0.95, 0.82, 0.82, 48934.999265975
05/18/04, 0.87, 0.87, 0.87, 0.87, 2499.9999625
05/17/04, 0.87, 0.87, 0.87, 0.87, 999.999985
05/14/04, 0.87, 0.87, 0.85, 0.85, 3199.999952
05/12/04, 0.86, 0.86, 0.85, 0.85, 9999.99985
05/10/04, 0.82, 0.82, 0.82, 0.82, 39999.9994
04/30/04, 0.82, 0.82, 0.82, 0.82, 189999.99715
04/27/04, 0.77, 0.80, 0.77, 0.80, 26999.999595
04/26/04, 0.71, 0.74, 0.71, 0.71, 17514.999737275
04/23/04, 0.88, 0.88, 0.70, 0.70, 100449.99849325
04/20/04, 0.82, 0.82, 0.82, 0.82, 184999.997225
04/15/04, 0.78, 0.80, 0.78, 0.80, 2999.999955
04/14/04, 0.80, 0.80, 0.72, 0.72, 15999.99976
04/13/04, 0.82, 0.82, 0.80, 0.80, 30999.999535
04/08/04, 0.85, 0.85, 0.85, 0.85, 4999.999925
04/07/04, 0.91, 0.91, 0.85, 0.85, 57999.99913
04/06/04, 0.91, 0.91, 0.90, 0.90, 15999.99976
03/30/04, 0.90, 0.90, 0.90, 0.90, 2499.9999625
03/29/04, 0.90, 0.90, 0.90, 0.90, 4999.999925
03/25/04, 0.90, 0.90, 0.90, 0.90, 2499.9999625
03/24/04, 1.00, 1.00, 1.00, 1.00, 5999.99991
03/23/04, 1.00, 1.00, 1.00, 1.00, 4999.999925
03/22/04, 1.00, 1.00, 1.00, 1.00, 4999.999925
03/19/04, 1.00, 1.00, 1.00, 1.00, 4999.999925
03/18/04, 1.00, 1.00, 1.00, 1.00, 7499.9998875
03/17/04, 1.02, 1.02, 1.02, 1.02, 2499.9999625
03/16/04, 1.06, 1.06, 1.02, 1.02, 17499.9997375
03/15/04, 1.06, 1.06, 1.06, 1.06, 2499.9999625
03/12/04, 1.08, 1.08, 1.08, 1.08, 7499.9998875
03/11/04, 1.10, 1.10, 1.098, 1.10, 12464.999813025
03/10/04, 1.12, 1.12, 1.10, 1.12, 7499.9998875
03/09/04, 1.10, 1.10, 1.10, 1.10, 9999.99985
03/08/04, 1.15, 1.15, 1.10, 1.14, 85149.99872275
03/05/04, 1.10, 1.14, 1.05, 1.10, 23499.9996475
03/03/04, 1.05, 1.05, 1.05, 1.05, 9999.99985
03/01/04, 1.10, 1.10, 1.10, 1.10, 2499.9999625
02/27/04, 1.04, 1.04, 1.00, 1.00, 7499.9998875
02/24/04, 1.05, 1.05, 1.04, 1.04, 7499.9998875
02/17/04, 1.05, 1.05, 1.05, 1.05, 4999.999925
02/13/04, 1.00, 1.00, 0.95, 0.95, 14999.999775
02/12/04, 1.05, 1.05, 1.05, 1.05, 4999.999925
02/11/04, 1.05, 1.05, 1.04, 1.05, 14999.999775
02/10/04, 1.05, 1.05, 1.05, 1.05, 7499.9998875
02/09/04, 1.05, 1.05, 1.05, 1.05, 25499.9996175
02/06/04, 1.00, 1.00, 1.00, 1.00, 4999.999925
02/05/04, 0.99, 1.048, 0.99, 1.048, 1499.9999775
02/04/04, 1.05, 1.05, 1.00, 1.00, 7499.9998875
02/03/04, 1.04, 1.04, 1.04, 1.04, 4999.999925
02/02/04, 0.996, 0.996, 0.996, 0.996, 3499.9999475
01/30/04, 0.98, 0.98, 0.98, 0.98, 6499.9999025
01/29/04, 0.90, 0.96, 0.90, 0.96, 37399.999439
01/28/04, 0.85, 0.85, 0.85, 0.85, 57499.9991375
01/26/04, 0.90, 0.92, 0.90, 0.92, 9999.99985
01/23/04, 0.73, 0.80, 0.73, 0.80, 259999.9961
01/22/04, 0.74, 0.88, 0.71, 0.71, 197499.9970375
01/21/04, 0.90, 0.90, 0.90, 0.90, 352999.994705
01/20/04, 0.94, 0.94, 0.94, 0.94, 9999.99985
01/16/04, 0.93, 0.96, 0.93, 0.95, 18499.9997225
01/15/04, 0.92, 0.93, 0.92, 0.93, 20499.9996925
01/13/04, 0.85, 0.90, 0.83, 0.90, 192399.997114
01/12/04, 0.85, 0.85, 0.85, 0.85, 149999.99775
01/09/04, 0.85, 0.85, 0.80, 0.85, 363999.99454
01/08/04, 0.85, 0.85, 0.82, 0.82, 54999.999175
01/07/04, 0.80, 0.80, 0.80, 0.80, 4999.999925
01/06/04, 0.70, 0.86, 0.70, 0.85, 53649.99919525
01/05/04, 0.65, 0.65, 0.65, 0.65, 2499.9999625
01/02/04, 0.93, 0.93, 0.53, 0.53, 701999.98947
12/31/03, 0.96, 0.998, 0.96, 0.998, 19499.9997075
12/26/03, 0.96, 0.96, 0.96, 0.96, 29999.99955
12/19/03, 0.94, 0.96, 0.93, 0.96, 215999.99676
12/17/03, 0.93, 0.93, 0.93, 0.93, 29999.99955
12/08/03, 0.94, 0.94, 0.94, 0.94, 14999.999775
12/03/03, 0.94, 0.94, 0.94, 0.94, 17999.99973
12/02/03, 0.94, 0.94, 0.94, 0.94, 19999.9997
12/01/03, 0.94, 0.94, 0.94, 0.94, 14999.999775
11/24/03, 0.91, 0.91, 0.90, 0.90, 153464.997698025
11/21/03, 0.91, 0.95, 0.91, 0.95, 9599.999856
11/20/03, 0.94, 0.94, 0.94, 0.94, 2999.999955
11/19/03, 1.05, 1.05, 0.92, 0.92, 47499.9992875
11/18/03, 0.90, 0.92, 0.90, 0.92, 9999.99985
11/14/03, 0.92, 0.92, 0.92, 0.92, 4999.999925
11/13/03, 0.90, 0.90, 0.90, 0.90, 39999.9994
11/12/03, 0.93, 0.93, 0.85, 0.85, 22499.9996625
11/10/03, 0.94, 0.94, 0.93, 0.93, 69999.99895
11/07/03, 0.94, 0.94, 0.94, 0.94, 35539.9994669
11/06/03, 0.94, 0.94, 0.94, 0.94, 24999.999625
11/05/03, 0.94, 0.94, 0.93, 0.93, 44499.9993325
11/04/03, 0.93, 0.932, 0.93, 0.93, 47499.9992875
11/03/03, 0.94, 0.94, 0.94, 0.94, 49999.99925
10/31/03, 0.94, 0.94, 0.93, 0.94, 53999.99919
10/30/03, 0.94, 0.94, 0.94, 0.94, 24999.999625
10/28/03, 1.00, 1.00, 0.91, 1.00, 124999.998125
10/27/03, 1.00, 1.00, 1.00, 1.00, 4999.999925
10/24/03, 0.98, 0.98, 0.98, 0.98, 19999.9997
10/23/03, 0.98, 0.98, 0.98, 0.98, 96499.9985525
10/21/03, 0.96, 0.96, 0.96, 0.96, 9999.99985
10/03/03, 0.89, 0.89, 0.88, 0.88, 30999.999535
09/12/03, 0.88, 0.88, 0.88, 0.88, 144999.997825
09/09/03, 0.91, 0.91, 0.87, 0.87, 3499.9999475
09/05/03, 0.87, 0.87, 0.87, 0.87, 2499.9999625
09/04/03, 0.86, 0.86, 0.86, 0.86, 12499.9998125
08/27/03, 0.85, 0.85, 0.85, 0.85, 4999.999925
08/26/03, 0.85, 0.85, 0.80, 0.85, 79999.9988
08/25/03, 0.72, 0.85, 0.72, 0.85, 69999.99895
08/21/03, 0.72, 0.72, 0.72, 0.72, 1499.9999775
08/13/03, 0.69, 0.692, 0.69, 0.692, 5999.99991
08/12/03, 0.70, 0.73, 0.70, 0.73, 20499.9996925
08/11/03, 0.68, 0.68, 0.68, 0.68, 10999.999835
08/05/03, 0.63, 0.66, 0.63, 0.66, 699999.9895
08/01/03, 0.63, 0.63, 0.63, 0.63, 2499.9999625
07/29/03, 0.71, 0.71, 0.62, 0.62, 107499.9983875
07/22/03, 0.76, 0.76, 0.71, 0.71, 37499.9994375
07/21/03, 0.66, 0.76, 0.66, 0.76, 27499.9995875
07/18/03, 0.60, 0.60, 0.60, 0.60, 499.9999925
07/11/03, 0.60, 0.60, 0.60, 0.60, 49999.99925
06/27/03, 0.63, 0.63, 0.63, 0.63, 4999.999925
06/26/03, 0.63, 0.63, 0.63, 0.63, 7499.9998875
06/24/03, 0.64, 0.67, 0.64, 0.64, 7499.9998875
06/23/03, 0.64, 0.64, 0.64, 0.64, 488499.9926725
06/12/03, 0.63, 0.63, 0.63, 0.63, 75499.9988675
05/29/03, 0.63, 0.63, 0.63, 0.63, 2499.9999625
05/23/03, 0.63, 0.63, 0.63, 0.63, 174999.997375
05/22/03, 0.54, 0.65, 0.54, 0.65, 12499.9998125
05/14/03, 0.50, 0.50, 0.50, 0.50, 81999.99877
05/07/03, 0.58, 0.58, 0.58, 0.58, 4999.999925
04/30/03, 0.60, 0.60, 0.60, 0.60, 8999.999865
04/28/03, 0.60, 0.60, 0.60, 0.60, 5499.9999175
04/22/03, 0.50, 0.60, 0.50, 0.60, 355999.99466
04/21/03, 0.41, 0.48, 0.35, 0.474, 1038499.9844225
04/17/03, 0.44, 0.44, 0.44, 0.44, 2499.9999625
04/16/03, 0.57, 0.57, 0.47, 0.47, 37499.9994375
04/15/03, 0.58, 0.58, 0.58, 0.58, 4999.999925
04/14/03, 0.63, 0.63, 0.62, 0.62, 7499.9998875
04/11/03, 0.70, 0.70, 0.66, 0.66, 7499.9998875
04/10/03, 0.71, 0.71, 0.71, 0.71, 4999.999925
04/09/03, 0.75, 0.75, 0.75, 0.75, 4999.999925
04/08/03, 0.76, 0.76, 0.76, 0.76, 4999.999925
04/07/03, 0.78, 0.78, 0.78, 0.78, 2499.9999625
04/04/03, 0.81, 0.81, 0.79, 0.79, 12499.9998125
04/02/03, 0.86, 0.86, 0.81, 0.81, 55999.99916
04/01/03, 0.80, 0.89, 0.78, 0.89, 346499.9948025
03/27/03, 0.83, 0.83, 0.83, 0.83, 7499.9998875
03/25/03, 0.81, 0.90, 0.81, 0.90, 44999.999325
03/24/03, 0.78, 0.86, 0.78, 0.86, 14999.999775
03/21/03, 0.75, 0.75, 0.75, 0.75, 6499.9999025
03/18/03, 0.78, 0.78, 0.75, 0.75, 7499.9998875
03/17/03, 0.75, 0.75, 0.70, 0.70, 24999.999625
03/14/03, 0.75, 0.75, 0.75, 0.75, 9999.99985
03/12/03, 0.76, 0.76, 0.72, 0.72, 17499.9997375
03/10/03, 0.80, 0.80, 0.78, 0.78, 4999.999925
03/06/03, 0.81, 0.81, 0.81, 0.81, 8499.9998725
03/05/03, 0.84, 0.84, 0.84, 0.84, 4999.999925
03/04/03, 0.82, 0.82, 0.82, 0.82, 4999.999925
02/28/03, 0.83, 0.83, 0.83, 0.83, 9999.99985
02/25/03, 0.90, 0.90, 0.90, 0.90, 2499.9999625
02/24/03, 0.84, 0.90, 0.84, 0.90, 27499.9995875
02/21/03, 0.85, 0.85, 0.82, 0.82, 42499.9993625
02/13/03, 0.84, 0.84, 0.84, 0.84, 4999.999925
02/03/03, 0.87, 0.87, 0.87, 0.87, 6999.999895
01/31/03, 0.91, 0.91, 0.91, 0.91, 2499.9999625
01/27/03, 0.92, 0.92, 0.91, 0.91, 14999.999775
01/24/03, 0.85, 0.93, 0.85, 0.93, 82499.9987625
01/22/03, 0.80, 0.80, 0.80, 0.80, 7499.9998875
01/16/03, 0.83, 0.83, 0.83, 0.83, 6499.9999025
01/14/03, 0.88, 0.88, 0.84, 0.84, 7499.9998875
01/13/03, 0.90, 0.90, 0.90, 0.90, 4999.999925
01/09/03, 0.88, 0.88, 0.88, 0.88, 499.9999925
01/06/03, 0.88, 0.88, 0.88, 0.88, 499999.9925
01/02/03, 0.88, 0.88, 0.88, 0.88, 1999.99997
12/26/02, 0.92, 0.92, 0.92, 0.92, 79999.9988
12/23/02, 0.92, 0.92, 0.92, 0.92, 9999.99985
12/18/02, 0.77, 0.90, 0.77, 0.90, 13499.9997975
12/17/02, 0.798, 0.799, 0.798, 0.799, 499999.9925
12/16/02, 0.80, 0.80, 0.80, 0.80, 7499.9998875
12/13/02, 0.88, 0.88, 0.80, 0.80, 257499.9961375
12/11/02, 0.89, 0.90, 0.88, 0.88, 19999.9997
12/06/02, 0.94, 0.94, 0.93, 0.93, 52499.9992125
12/05/02, 0.90, 0.90, 0.90, 0.90, 130499.9980425
11/26/02, 0.82, 0.82, 0.82, 0.82, 14499.9997825
11/21/02, 0.85, 0.97, 0.85, 0.97, 12499.9998125
11/12/02, 0.80, 0.83, 0.80, 0.83, 14999.999775
11/08/02, 0.71, 0.71, 0.71, 0.71, 4999.999925
10/30/02, 0.70, 0.70, 0.70, 0.70, 142499.9978625
10/29/02, 0.70, 0.70, 0.70, 0.70, 65999.99901
10/22/02, 0.72, 0.73, 0.72, 0.72, 7499.9998875
10/21/02, 0.53, 0.70, 0.53, 0.70, 14999.999775
10/18/02, 0.53, 0.53, 0.53, 0.53, 2499.9999625
10/15/02, 0.50, 0.50, 0.45, 0.45, 662499.9900625
10/08/02, 0.80, 0.80, 0.70, 0.70, 7499.9998875
10/04/02, 0.80, 0.80, 0.80, 0.80, 10499.9998425
09/24/02, 0.80, 0.85, 0.74, 0.81, 47499.9992875
09/23/02, 0.80, 0.80, 0.80, 0.80, 4999.999925
09/12/02, 0.58, 0.66, 0.58, 0.66, 37499.9994375
08/27/02, 0.56, 0.56, 0.56, 0.56, 2499.9999625
08/26/02, 0.49, 0.52, 0.49, 0.52, 12499.9998125
08/16/02, 0.43, 0.43, 0.43, 0.43, 14999.999775
